term,N,embedding,cluster,n_contexts,silhouette,best_k,silhouette_k,decoded_lemmas,examples
swag,120,masked,0,74,0.2891964018344879,2,"{1: 0.0, 2: 0.2891964018344879, 3: 0.17998738586902618, 4: 0.1667993813753128, 5: 0.11384178698062897}",,"['From outfit to attitude, everything screams swag', 'Style and confidence combine to create instant swag', 'Even the smallest gestures carry a lot of swag', 'Swag alert! Just picked up some fresh gear', 'That smile is pure swag energy 💯']"
swag,120,masked,1,46,0.2891964018344879,2,"{1: 0.0, 2: 0.2891964018344879, 3: 0.17998738586902618, 4: 0.1667993813753128, 5: 0.11384178698062897}",,"['That look is effortless, pure effortless swag', 'That performance was full of swag and confidence', 'Swag levels: expert, mastered the art today', 'Walking into the room like I own the swag', 'Feeling the swag from head to toe today']"
swag,130,masked,0,52,0.2895090579986572,2,"{1: 0.0, 2: 0.2895090579986572, 3: 0.18226197361946106, 4: 0.18679481744766235, 5: 0.11648914963006973}",,"['The way he handled that situation—so much swag', 'That look is effortless, pure effortless swag', 'That performance was full of swag and confidence', 'Feeling the swag from head to toe today', 'Swag levels: expert, mastered the art today']"
swag,130,masked,1,78,0.2895090579986572,2,"{1: 0.0, 2: 0.2895090579986572, 3: 0.18226197361946106, 4: 0.18679481744766235, 5: 0.11648914963006973}",,"['From outfit to attitude, everything screams swag', 'Style and confidence combine to create instant swag', 'Even the smallest gestures carry a lot of swag', 'That smile is pure swag energy 💯', 'Swag alert! Just picked up some fresh gear']"
swag,140,masked,0,84,0.2915424704551697,2,"{1: 0.0, 2: 0.2915424704551697, 3: 0.1855928897857666, 4: 0.1052280068397522, 5: 0.11052488535642624}",,"['Style and confidence combine to create instant swag', 'From outfit to attitude, everything screams swag', 'That smile is pure swag energy 💯', 'All eyes on him, effortless swag everywhere', 'Even the smallest gestures carry a lot of swag']"
swag,140,masked,1,56,0.2915424704551697,2,"{1: 0.0, 2: 0.2915424704551697, 3: 0.1855928897857666, 4: 0.1052280068397522, 5: 0.11052488535642624}",,"['The way he handled that situation—so much swag', 'That look is effortless, pure effortless swag', 'That performance was full of swag and confidence', 'Swag levels: expert, mastered the art today', 'Feeling the swag from head to toe today']"
swag,150,masked,0,60,0.29258519411087036,2,"{1: 0.0, 2: 0.29258519411087036, 3: 0.18750213086605072, 4: 0.10310210287570953, 5: 0.11591499298810959}",,"['The way he handled that situation—so much swag', 'That look is effortless, pure effortless swag', 'That performance was full of swag and confidence', 'Swag levels: expert, mastered the art today', 'Feeling the swag from head to toe today']"
swag,150,masked,1,90,0.29258519411087036,2,"{1: 0.0, 2: 0.29258519411087036, 3: 0.18750213086605072, 4: 0.10310210287570953, 5: 0.11591499298810959}",,"['Style and confidence combine to create instant swag', 'All eyes on him, effortless swag everywhere', 'That smile is pure swag energy 💯', 'From outfit to attitude, everything screams swag', 'Swag check: outfit, shoes, attitude all perfect']"
diss,5,masked,0,5,0.0,1,"{1: 0.0, 2: 0.0862029641866684, 3: 0.05153011158108711, 4: 0.0061426530592143536}",,"['Can’t believe she sent that diss in chat 😳', 'When your friend drops a playful diss 😂', 'He just threw a major diss at me 😤🔥', 'That was such a savage diss #shady', 'Diss incoming! Watch your back 😎']"
diss,10,masked,0,2,0.1283150613307953,3,"{1: 0.0, 2: 0.11016058921813965, 3: 0.1283150613307953, 4: 0.10318435728549957, 5: 0.10084905475378036}",,"['That was such a savage diss #shady', 'He just threw a major diss at me 😤🔥']"
diss,10,masked,1,6,0.1283150613307953,3,"{1: 0.0, 2: 0.11016058921813965, 3: 0.1283150613307953, 4: 0.10318435728549957, 5: 0.10084905475378036}",,"['Diss incoming! Watch your back 😎', 'That diss hit harder than I expected 💥', 'That was such a savage diss #shady', 'When your friend drops a playful diss 😂', 'Can’t believe she sent that diss in chat 😳']"
diss,10,masked,2,2,0.1283150613307953,3,"{1: 0.0, 2: 0.11016058921813965, 3: 0.1283150613307953, 4: 0.10318435728549957, 5: 0.10084905475378036}",,"['That was such a savage diss #shady', 'He just threw a major diss at me 😤🔥']"
diss,20,masked,0,2,0.10112810879945755,4,"{1: 0.0, 2: 0.07740823924541473, 3: 0.05461684614419937, 4: 0.10112810879945755, 5: 0.0940515398979187}",,"['He just threw a major diss at me 😤🔥', 'That was such a savage diss #shady']"
diss,20,masked,1,7,0.10112810879945755,4,"{1: 0.0, 2: 0.07740823924541473, 3: 0.05461684614419937, 4: 0.10112810879945755, 5: 0.0940515398979187}",,"['Diss incoming! Watch your back 😎', 'No need to start a diss war #calm', 'That diss hit harder than I expected 💥', 'When your friend drops a playful diss 😂', 'That was such a savage diss #shady']"
diss,20,masked,2,7,0.10112810879945755,4,"{1: 0.0, 2: 0.07740823924541473, 3: 0.05461684614419937, 4: 0.10112810879945755, 5: 0.0940515398979187}",,"['No need to start a diss war #calm', 'Diss incoming! Watch your back 😎', 'That diss hit harder than I expected 💥', 'He just threw a major diss at me 😤🔥', 'Can’t believe she sent that diss in chat 😳']"
diss,20,masked,3,3,0.10112810879945755,4,"{1: 0.0, 2: 0.07740823924541473, 3: 0.05461684614419937, 4: 0.10112810879945755, 5: 0.0940515398979187}",,"['Can’t believe she sent that diss in chat 😳', 'He just threw a major diss at me 😤🔥', 'That was such a savage diss #shady']"
diss,30,masked,0,29,0.0,1,"{1: 0.0, 2: 0.08377650380134583, 3: 0.06497322767972946, 4: 0.08649470657110214, 5: 0.09797615557909012}",,"['That diss hit harder than I expected 💥', 'That was a low-key savage diss 😳', 'That diss was so well-crafted, I respect it 😏', 'That diss cut deep, not gonna lie 💀', 'That diss stung more than expected 💔']"
diss,40,masked,0,37,0.0,1,"{1: 0.0, 2: 0.09238047152757645, 3: 0.09079539775848389, 4: 0.08688961714506149, 5: 0.07613417506217957}",,"['That diss was a work of art 💯', 'That diss was so well-crafted, I respect it 😏', 'That diss hit harder than I expected 💥', 'That was a low-key savage diss 😳', 'That diss cut deep, not gonna lie 💀']"
diss,50,masked,0,3,0.10191506892442703,3,"{1: 0.0, 2: 0.09798871725797653, 3: 0.10191506892442703, 4: 0.06993821263313293, 5: 0.07558271288871765}",,"['Can’t believe she sent that diss in chat 😳', 'He just threw a major diss at me 😤🔥', 'That was such a savage diss #shady']"
diss,50,masked,1,12,0.10191506892442703,3,"{1: 0.0, 2: 0.09798871725797653, 3: 0.10191506892442703, 4: 0.06993821263313293, 5: 0.07558271288871765}",,"['When your friend drops a playful diss 😂', 'That diss hit harder than I expected 💥', 'Diss or compliment? Hard to tell sometimes 😅', 'No need to start a diss war #calm', 'He always has a witty diss ready 🔥']"
diss,50,masked,2,29,0.10191506892442703,3,"{1: 0.0, 2: 0.09798871725797653, 3: 0.10191506892442703, 4: 0.06993821263313293, 5: 0.07558271288871765}",,"['Sometimes a diss is better left unsaid 🤐', 'Diss incoming! Watch your back 😎', 'He always has a witty diss ready 🔥', 'When a diss is so good it becomes iconic', 'Subtle diss, but everyone felt the shade 😎']"
diss,60,masked,0,53,0.0,1,"{1: 0.0, 2: 0.0768514946103096, 3: 0.07584064453840256, 4: 0.09752121567726135, 5: 0.08123444765806198}",,"['That diss was savage, no cap 😏', 'That diss was a work of art 💯', 'That diss was so well-crafted, I respect it 😏', 'The perfect diss is both subtle and clever 😏', 'That was a low-key savage diss 😳']"
diss,70,masked,0,6,0.10257964581251144,4,"{1: 0.0, 2: 0.09441246092319489, 3: 0.08999080955982208, 4: 0.10257964581251144, 5: 0.10015280544757843}",,"['That diss hit harder than I expected 💥', 'Can’t believe she sent that diss in chat 😳', 'When your friend drops a playful diss 😂', 'That was such a savage diss #shady', 'He just threw a major diss at me 😤🔥']"
diss,70,masked,1,21,0.10257964581251144,4,"{1: 0.0, 2: 0.09441246092319489, 3: 0.08999080955982208, 4: 0.10257964581251144, 5: 0.10015280544757843}",,"['Playing the diss game carefully, don’t lose #strategy', 'He sent a playful diss, but I laughed 😂', 'Can’t believe she sent that diss in chat 😳', 'Her diss was subtle but deadly 😏', 'No need to start a diss war #calm']"
diss,70,masked,2,21,0.10257964581251144,4,"{1: 0.0, 2: 0.09441246092319489, 3: 0.08999080955982208, 4: 0.10257964581251144, 5: 0.10015280544757843}",,"['Her diss was subtle but deadly 😏', 'When the diss hits just right 😂💀', 'He always has a witty diss ready 🔥', 'When a diss is so good it becomes iconic', 'That diss hit harder than I expected 💥']"
diss,70,masked,3,14,0.10257964581251144,4,"{1: 0.0, 2: 0.09441246092319489, 3: 0.08999080955982208, 4: 0.10257964581251144, 5: 0.10015280544757843}",,"['Diss incoming! Watch your back 😎', 'When the diss hits just right 😂💀', 'That diss had me laughing and cringing at once', 'When your friend drops a playful diss 😂', 'Someone just threw shade with a clever diss']"
diss,80,masked,0,18,0.11241718381643295,2,"{1: 0.0, 2: 0.11241718381643295, 3: 0.09645705670118332, 4: 0.101555734872818, 5: 0.09400474280118942}",,"['When your friend drops a playful diss 😂', 'That was a low-key savage diss 😳', 'That diss had me laughing and cringing at once', 'He always has a witty diss ready 🔥', 'No chill, just pure diss energy today']"
diss,80,masked,1,52,0.11241718381643295,2,"{1: 0.0, 2: 0.11241718381643295, 3: 0.09645705670118332, 4: 0.101555734872818, 5: 0.09400474280118942}",,"['That diss had everyone shocked and laughing 😂', 'I felt that diss, no way around it 💀', ""I can't even, that diss was brutal 😭"", 'That diss was a work of art 💯', 'The perfect diss mixes humor and subtle shade 😏']"
diss,90,masked,0,18,0.1159401535987854,5,"{1: 0.0, 2: 0.11231649667024612, 3: 0.10248370468616486, 4: 0.0924026221036911, 5: 0.1159401535987854}",,"['That diss stung more than expected 💔', 'Can’t believe she sent that diss in chat 😳', 'Playing the diss game carefully, don’t lose #strategy', 'That diss hit harder than I expected 💥', 'When the diss hits just right 😂💀']"
diss,90,masked,1,11,0.1159401535987854,5,"{1: 0.0, 2: 0.11231649667024612, 3: 0.10248370468616486, 4: 0.0924026221036911, 5: 0.1159401535987854}",,"['That was such a savage diss #shady', 'No need to start a diss war #calm', 'When your friend drops a playful diss 😂', 'That diss had me laughing and cringing at once', 'He always has a witty diss ready 🔥']"
diss,90,masked,2,32,0.1159401535987854,5,"{1: 0.0, 2: 0.11231649667024612, 3: 0.10248370468616486, 4: 0.0924026221036911, 5: 0.1159401535987854}",,"['When the diss hits just right 😂💀', 'Playing the diss game carefully, don’t lose #strategy', 'That diss stung more than expected 💔', 'That diss cut deep, not gonna lie 💀', ""I can't even, that diss was brutal 😭""]"
diss,90,masked,3,9,0.1159401535987854,5,"{1: 0.0, 2: 0.11231649667024612, 3: 0.10248370468616486, 4: 0.0924026221036911, 5: 0.1159401535987854}",,"['No need to start a diss war #calm', 'That diss hit harder than I expected 💥', 'Can’t believe she sent that diss in chat 😳', 'When your friend drops a playful diss 😂', 'I felt that diss all the way 😏']"
diss,90,masked,4,9,0.1159401535987854,5,"{1: 0.0, 2: 0.11231649667024612, 3: 0.10248370468616486, 4: 0.0924026221036911, 5: 0.1159401535987854}",,"['That was such a savage diss #shady', 'Someone just threw shade with a clever diss', 'I felt that diss all the way 😏', 'When your friend drops a playful diss 😂', 'Diss incoming! Watch your back 😎']"
diss,100,masked,0,23,0.11273495852947235,2,"{1: 0.0, 2: 0.11273495852947235, 3: 0.09810362011194229, 4: 0.1105291023850441, 5: 0.10860710591077805}",,"['Subtle diss, but everyone felt the shade 😎', 'When your friend drops a playful diss 😂', 'That was a low-key savage diss 😳', 'He always has a witty diss ready 🔥', 'That diss had me laughing and cringing at once']"
diss,100,masked,1,64,0.11273495852947235,2,"{1: 0.0, 2: 0.11273495852947235, 3: 0.09810362011194229, 4: 0.1105291023850441, 5: 0.10860710591077805}",,"['That diss had everyone shocked and laughing 😂', 'I felt that diss, no way around it 💀', 'That diss was playful but deadly accurate 😏', ""I can't even, that diss was brutal 😭"", 'That diss was savage, no cap 😏']"
diss,110,masked,0,16,0.1283160001039505,5,"{1: 0.0, 2: 0.11136125028133392, 3: 0.10047808289527893, 4: 0.09691209346055984, 5: 0.1283160001039505}",,"['Her diss was subtle but deadly 😏', 'When the diss hits just right 😂💀', 'I felt that diss all the way 😏', 'That diss had me laughing and cringing at once', 'That diss hit harder than I expected 💥']"
diss,110,masked,1,27,0.1283160001039505,5,"{1: 0.0, 2: 0.11136125028133392, 3: 0.10047808289527893, 4: 0.09691209346055984, 5: 0.1283160001039505}",,"['The diss battle starts now, who’s winning? 🔥', 'He sent a playful diss, but I laughed 😂', 'Diss incoming! Watch your back 😎', 'That diss cut deep, not gonna lie 💀', ""I can't even, that diss was brutal 😭""]"
